NO,NEGERI,PPD,PERINGKAT,JENIS,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,INTEGRASI,KOORDINAT_X,KOORDINAT_Y
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7210,SEKOLAH KEBANGSAAN SG PELONG,SUNGAI PELONG,47000,SUNGAI BULOH,0360383576,0360384734,BBA7210@moe.edu.my,Bandar,SK,1775.0,101.0,TIADA,ADA,101.541153,3.208635
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7211,SEKOLAH KEBANGSAAN TAMAN KERAMAT (1),JALAN ENGGANG TIMUR 1,54200,KUALA LUMPUR,0342515921,0342515921,BBA7211@moe.edu.my,Bandar,SK,442.0,32.0,TIADA,ADA,101.742115,3.169797
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7212,SEKOLAH KEBANGSAAN SG BULUH,SUNGAI BULOH,47000,SUNGAI BULOH,0361561669,0361571926,BBA7212@moe.edu.my,Bandar,SK,1638.0,113.0,ADA,ADA,101.5787,3.215404
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7213,SEKOLAH KEBANGSAAN TAMAN EHSAN,"JALAN  25 ,  DESA  JAYA",52100,KUALA  LUMPUR,0362762768,0362774121,BBA7213@moe.edu.my,Bandar,SK,781.0,62.0,ADA,ADA,101.630681,3.219831
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7214,SEKOLAH KEBANGSAAN TAMAN MELAWATI,"JALAN F-13, TAMAN MELAWATI",53100,KUALA LUMPUR,0341078763,0341055169,BBA7214@moe.edu.my,Bandar,SK,1497.0,85.0,TIADA,ADA,101.746941,3.225096
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7215,SEKOLAH KEBANGSAAN (1) TAMAN SELAYANG,JALAN SUNGAI TUA,68100,BATU CAVES,0361898813,0361898813,BBA7215@moe.edu.my,Bandar,SK,851.0,67.0,ADA,ADA,101.672831,3.240636
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7216,SEKOLAH KEBANGSAAN TAMAN SERI GOMBAK,"JALAN SG 1/1, TAMAN SERI GOMBAK",68100,BATU CAVES,0361894886,0361894886,BBA7216@moe.edu.my,Bandar,SK,2005.0,130.0,ADA,ADA,101.698259,3.243399
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7217,SEKOLAH KEBANGSAAN LEMBAH KERAMAT,"JLN AU 5C/6, LEMBAH KERAMAT",54200,KUALA LUMPUR,0341082520,0341072521,BBA7217@moe.edu.my,Bandar,SK,1326.0,75.0,TIADA,ADA,101.757718,3.20204
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7219,SEKOLAH KEBANGSAAN SELAYANG JAYA,"JALAN SJ 24, TAMAN SELAYANG JAYA",68100,BATU CAVES,0361385270,0361369782,BBA7219@moe.edu.my,Bandar,SK,729.0,58.0,ADA,ADA,101.648749,3.237641
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7220,SEKOLAH KEBANGSAAN BANDAR BARU SELAYANG,BANDAR BARU SELAYANG,68100,BATU CAVES,0361381802,0361366937,BBA7220@moe.edu.my,Bandar,SK,925.0,59.0,TIADA,ADA,101.646487,3.25403
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7221,SEKOLAH KEBANGSAAN TAMAN SELASIH,TAMAN SELASIH FASA 2,68100,BATU CAVES,0361880307,0361880307,BBA7221@moe.edu.my,Bandar,SK,1271.0,78.0,TIADA,ADA,101.694993,3.231113
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7222,SEKOLAH KEBANGSAAN TAMAN PERMATA,"JALAN PERMATA 9,TAMAN PERMATA, HULU KELANG",53300,KUALA LUMPUR,0341077259,0341087275,BBA7222@moe.edu.my,Bandar,SK,680.0,55.0,ADA,ADA,101.747488,3.205758
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7224,SEKOLAH KEBANGSAAN TAMAN MELAWATI 2,TAMAN MELAWATI,53100,KUALA  LUMPUR,0341086619,0341062591,BBA7224@moe.edu.my,Bandar,SK,1879.0,131.0,ADA,ADA,101.752493,3.212503
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7225,SEKOLAH KEBANGSAAN SELAYANG UTAMA,"JALAN SU40, TAMAN SELAYANG UTAMA",68100,BATU CAVES,0361364020,0361202384,BBA7225@moe.edu.my,Bandar,SK,809.0,51.0,ADA,ADA,101.641142,3.236675
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7226,SEKOLAH KEBANGSAAN SUNGAI KERTAS,JALAN SUNGAI TUA,68100,BATU CAVES,0361851767,0361851767,BBA7226@moe.edu.my,Bandar,SK,969.0,65.0,TIADA,ADA,101.687021,3.259231
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7227,SEKOLAH KEBANGSAAN TAMAN SAMUDRA,"JALAN SAMUDRA BARAT 4, TAMAN SAMUDRA",68100,BATU CAVES,0361866649,0361866649,BBA7227@moe.edu.my,Bandar,SK,787.0,52.0,TIADA,ADA,101.693115,3.233426
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7228,SEKOLAH KEBANGSAAN SUNGAI PUSU,"KM.11, JALAN GOMBAK",53100,GOMBAK,0361862639,0361862639,BBA7228@moe.edu.my,Bandar,SK,1646.0,96.0,TIADA,ADA,101.715548,3.236947
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7229,SEKOLAH KEBANGSAAN TAMAN SETIA,"JALAN AKIK, TAMAN SETIA",53100,KUALA LUMPUR,0361884104,0361884107,BBA7229@moe.edu.my,Bandar,SK,666.0,43.0,TIADA,ADA,101.719163,3.224443
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7230,SEKOLAH KEBANGSAAN TAMAN DESA,BANDAR COUNTRY HOMES,48000,RAWANG,0360937562,0360914582,BBA7230@moe.edu.my,Bandar,SK,1861.0,103.0,TIADA,ADA,101.527075,3.331177
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7231,SEKOLAH KEBANGSAAN BUKIT RAWANG JAYA,"JALAN BUKIT RAWANG, TAMAN BUKIT RAWANG",48000,RAWANG,0360935044,0360935043,BBA7231@moe.edu.my,Bandar,SK,751.0,47.0,TIADA,ADA,101.582109,3.335702
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7232,SEKOLAH KEBANGSAAN TAMAN BUKIT INDAH,TAMAN BUKIT INDAH,68000,AMPANG,0342808317,0342808325,BBA7232@moe.edu.my,Bandar,SK,1726.0,100.0,TIADA,ADA,101.775553,3.155833
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7233,SEKOLAH KEBANGSAAN BUKIT RAHMAN PUTRA,BUKIT RAHMAN PUTRA,47000,SUNGAI BULOH,0361562454,0361562187,BBA7233@moe.edu.my,Bandar,SK,1458.0,98.0,ADA,ADA,101.552493,3.227223
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7234,SEKOLAH KEBANGSAAN SERI KUNDANG,KG MELAYU SERI KUNDANG,48020,RAWANG,0360344816,0360344815,BBA7234@moe.edu.my,Bandar,SK,2256.0,115.0,TIADA,ADA,101.521383,3.256113
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7235,SEKOLAH KEBANGSAAN TAMAN SERI GOMBAK 2,JALAN SG 1/1 TAMAN SERI GOMBAK,68100,BATU CAVES,0361858566,0361872544,BBA7235@moe.edu.my,Bandar,SK,1946.0,121.0,ADA,ADA,101.698603,3.242503
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7236,SEKOLAH KEBANGSAAN TAMAN DESA 2,BANDAR COUNTRY HOMES,48000,RAWANG,0360916288,0360927301,BBA7236@moe.edu.my,Bandar,SK,1724.0,117.0,ADA,ADA,101.526708,3.330559
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7237,SEKOLAH KEBANGSAAN BANDAR BARU RAWANG,PERSIARAN PELANGI,48000,RAWANG,0360915707,0360915707,BBA7237@moe.edu.my,Bandar,SK,659.0,55.0,ADA,ADA,101.551663,3.294173
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7238,SEKOLAH KEBANGSAAN BANDAR TASIK PUTERI,BANDAR TASIK PUTERI,48000,RAWANG,0360342978,0360344059,BBA7238@moe.edu.my,Bandar,SK,2237.0,135.0,ADA,ADA,101.474584,3.286213
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7239,SEKOLAH KEBANGSAAN DESA AMANPURI,"PERSIARAN PERDANA, KEPONG",52100,KUALA LUMPUR,0362804744,0362804744,BBA7239@moe.edu.my,Bandar,SK,366.0,28.0,TIADA,ADA,101.614605,3.217621
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7240,SEKOLAH KEBANGSAAN TAMAN PRIMA SELAYANG,"OFF JALAN MELATI 7, TAMAN SRI MELATI",68100,BATU CAVES,0361389329,0361375095,BBA7240@moe.edu.my,Bandar,SK,670.0,42.0,TIADA,ADA,101.655771,3.244224
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7241,SEKOLAH KEBANGSAAN BANDAR BARU SELAYANG (2),"PERSIARAN 2, FASA 1C, BANDAR BARU SELAYANG",68100,BATU CAVES,0361374800,0361379700,BBA7241@moe.edu.my,Bandar,SK,944.0,59.0,TIADA,ADA,101.661988,3.259755
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7242,SEKOLAH KEBANGSAAN TASIK PUTERI 2,BANDAR TASIK PUTERI,48000,RAWANG,0360342595,0360342726,BBA7242@moe.edu.my,Bandar,SK,1783.0,102.0,ADA,ADA,101.473917,3.281727
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA7243,SEKOLAH KEBANGSAAN TAMAN TUN TEJA,"JALAN SEKOLAH TUN TEJA, BATU 16",48000,RAWANG,0360918710,TIADA,BBA7243@moe.edu.my,Bandar,SK,1821.0,110.0,ADA,ADA,101.589715,3.30417
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8101,SEKOLAH KEBANGSAAN TAMAN DATO HARUN (2),"KM12, TAMAN DATO' HARUN, JALAN KLANG LAMA",46000,PETALING JAYA,0377815626,0377855626,BBA8101@moe.edu.my,Bandar,SK,1031.0,58.0,TIADA,ADA,101.6359391,3.077245666
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8102,SEKOLAH KEBANGSAAN KELANA JAYA (2),JLN SS 5/2,47301,PETALING JAYA,0378768258,0378768258,BBA8102@moe.edu.my,Bandar,SK,261.0,20.0,TIADA,ADA,101.607784,3.105779
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8103,SEKOLAH KEBANGSAAN DAMANSARA JAYA (2),JALAN SS 22/48,47400,PETALING JAYA,0377285420,0377285420,BBA8103@moe.edu.my,Bandar,SK,136.0,18.0,TIADA,ADA,101.616475,3.123527
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8104,SEKOLAH KEBANGSAAN SS 19 SUBANG JAYA,"JLN SS 19/6, SUBANG JAYA",47500,SUBANG JAYA,0356335487,0356377969,BBA8104@moe.edu.my,Bandar,SK,255.0,32.0,ADA,ADA,101.576275,3.066568
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8105,SEKOLAH KEBANGSAAN SEKSYEN 24,JALAN PETOLA 24/8 SEKSYEN 24,40300,SHAH ALAM,0355418623,0355482017,BBA8105@moe.edu.my,Bandar,SK,1992.0,111.0,TIADA,ADA,101.518768,3.040506
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8106,SEKOLAH KEBANGSAAN TAMAN MEGAH,JALAN SS 26/2,47301,PETALING JAYA,0378034727,0378042823,BBA8106@moe.edu.my,Bandar,SK,970.0,51.0,TIADA,ADA,101.606793,3.116173
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8201,SEKOLAH KEBANGSAAN PETALING JAYA,LORONG MASJID I (3/69-I),46000,PETALING JAYA,0377828051,0377830051,BBA8201@moe.edu.my,Bandar,SK,660.0,39.0,TIADA,ADA,101.651947,3.088755
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8202,SEKOLAH KEBANGSAAN SUBANG,JLN MERBAU KG. MELAYU SUBANG,40150,SHAH ALAM,0378464845,0378474624,BBA8202@moe.edu.my,Bandar,SK,1702.0,99.0,TIADA,ADA,101.531673,3.151813
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8203,SEKOLAH KEBANGSAAN PADANG JAWA,"JALAN PADANG JAWA,PADANG JAWA",40200,SHAH ALAM,0355196078,0355106044,BBA8203@moe.edu.my,Bandar,SK,1286.0,78.0,TIADA,ADA,101.491382,3.052781
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8204,SEKOLAH KEBANGSAAN PUCHONG,JALAN MASJID BATU 14,47100,PUCHONG,0380611885,0380611885,BBA8204@moe.edu.my,Bandar,SK,673.0,45.0,TIADA,ADA,101.624551,2.996286
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8205,SEKOLAH KEBANGSAAN SERDANG,"JLN UTAMA, KOMPLEKS PERTANIAN SERDANG, U.P.M",43400,SERDANG,0389486582,0389486582,BBA8205@moe.edu.my,Bandar,SK,994.0,77.0,ADA,ADA,101.700828,2.999967
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8206,SEKOLAH KEBANGSAAN BUKIT LANJAN,BANDAR DAMANSARA PERDANA,47820,PETALING JAYA,0377102055,0377102066,BBA8206@moe.edu.my,Bandar,SK,176.0,20.0,ADA,ADA,101.604063,3.168533
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA8207,SEKOLAH KEBANGSAAN MERBAU SEMPAK,MERBAU SEMPAK,40160,SHAH ALAM,0360383050,0360383896,BBA8207@moe.edu.my,Bandar,SK,1862.0,110.0,ADA,ADA,101.512103,3.217407
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8208,SEKOLAH KEBANGSAAN DAMANSARA UTAMA,JALAN SS 21/50,47400,PETALING JAYA,0377282080,0377279942,BBA8208@moe.edu.my,Bandar,SK,677.0,42.0,TIADA,ADA,101.622771,3.140003
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8209,SEKOLAH KEBANGSAAN SRI DAMAI,"JALAN 17/13, SEKSYEN17",46400,PETALING JAYA,0379568543,0379568543,BBA8209@moe.edu.my,Bandar,SK,222.0,27.0,ADA,ADA,101.63416,3.12167
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8210,SEKOLAH KEBANGSAAN TAMAN DATO' HARUN (SATU),"KM. 12, JALAN KLANG LAMA",46000,PETALING JAYA,0377824690,TIADA,BBA8210@moe.edu.my,Bandar,SK,983.0,56.0,TIADA,ADA,101.63597,3.077653
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8211,SEKOLAH KEBANGSAAN KELANA JAYA (1),"JALAN SS5/2, KELANA JAYA",47301,PETALING JAYA,0378752379,0378771067,BBA8211@moe.edu.my,Bandar,SK,676.0,45.0,TIADA,ADA,101.607623,3.105271
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8212,SEKOLAH KEBANGSAAN SUBANG JAYA,JALAN SS 14/5,47500,SUBANG JAYA,0356339234,0356339235,BBA8212@moe.edu.my,Bandar,SK,845.0,58.0,TIADA,ADA,101.588143,3.069315
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8213,SEKOLAH KEBANGSAAN RAJA MUDA,SEKSYEN 4,40000,SHAH ALAM,0355195148,0355198726,BBA8213@moe.edu.my,Bandar,SK,1365.0,100.0,ADA,ADA,101.510443,3.077176
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8214,SEKOLAH KEBANGSAAN TAMAN SEA,JALAN SS 2/95,47300,PETALING JAYA,0378744527,0378778528,BBA8214@moe.edu.my,Bandar,SK,138.0,21.0,TIADA,ADA,101.626063,3.124168
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8215,SEKOLAH KEBANGSAAN DAMANSARA JAYA (1),"JALAN SS 22/48, DAMANSARA JAYA",47400,PETALING JAYA,0377288770,0377288770,BBA8215@moe.edu.my,Bandar,SK,278.0,28.0,ADA,ADA,101.616577,3.123255
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8216,SEKOLAH KEBANGSAAN SEKSYEN ENAM,JALAN BELIBIS 6/5 SEKSYEN 6,40000,SHAH ALAM,0355101123,0355198480,BBA8216@moe.edu.my,Bandar,SK,1345.0,78.0,ADA,ADA,101.510523,3.084337
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8217,SEKOLAH KEBANGSAAN SRI SUBANG JAYA,JALAN SS 14/8,47500,SUBANG JAYA,0356336734,0356218500,BBA8217@moe.edu.my,Bandar,SK,398.0,29.0,TIADA,ADA,101.589715,3.064725
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8218,SEKOLAH KEBANGSAAN SRI SERDANG,TAMAN SRI SERDANG,43300,SERI KEMBANGAN,0389486413,0389486413,BBA8218@moe.edu.my,Bandar,SK,1891.0,100.0,TIADA,ADA,101.718191,3.013461
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8219,SEKOLAH KEBANGSAAN SEKSYEN 17 SHAH ALAM,"JALAN JELAWAT 17/1, SEKSYEN 17",40200,SHAH ALAM,0355198380,0355483370,BBA8219@moe.edu.my,Bandar,SK,1353.0,82.0,TIADA,ADA,101.503507,3.044182
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8220,SEKOLAH KEBANGSAAN TAMAN MEDAN,"KM. 12, JALAN KLANG LAMA",46000,PETALING JAYA,0377827833,0377810750,BBA8220@moe.edu.my,Bandar,SK,1952.0,123.0,ADA,ADA,101.629993,3.078336
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8221,SEKOLAH KEBANGSAAN SRI KELANA,JLN SS 5B/3 PETALING JAYA,47301,PETALING JAYA,0378768604,0378770943,BBA8221@moe.edu.my,Bandar,SK,795.0,64.0,ADA,ADA,101.605843,3.098663
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8222,SEKOLAH KEBANGSAAN SEKSYEN 19,"JALAN PETANI,19/1",40300,SHAH ALAM,0355415611,0355487361,BBA8222@moe.edu.my,Bandar,SK,1494.0,97.0,ADA,ADA,101.526382,3.052503
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8223,SEKOLAH KEBANGSAAN HICOM,"JALAN KAJANG 27/10, SEKSYEN 27",40400,SHAH ALAM,0351915175,0351915175,BBA8223@moe.edu.my,Bandar,SK,1287.0,79.0,ADA,ADA,101.569715,3.026392
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8224,SEKOLAH KEBANGSAAN SEKSYEN 18,JALAN CUCUR 18/13,40200,SHAH ALAM,0355422512,0355422512,BBA8224@moe.edu.my,Bandar,SK,1425.0,81.0,TIADA,ADA,101.519715,3.049447
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8225,SEKOLAH KEBANGSAAN SEKSYEN 20,JALAN RAMA-RAMA 20/2,40300,SHAH ALAM,0355431675,0355431679,BBA8225@moe.edu.my,Bandar,SK,2029.0,127.0,ADA,ADA,101.540744,3.055714
,SELANGOR,PPD GOMBAK,Rendah,SK,BBA8226,SEKOLAH KEBANGSAAN BANDAR BARU SUNGAI BULOH,BANDAR BARU SUNGAI BULOH,47000,SUNGAI BULOH,0361568482,0361403855,BBA8226@moe.edu.my,Bandar,SK,1873.0,111.0,TIADA,ADA,101.562752,3.208375
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8227,SEKOLAH KEBANGSAAN SEAFIELD,JALAN USJ 6/3,47610,SUBANG JAYA,0380243660,0380230581,BBA8227@moe.edu.my,Bandar,SK,657.0,44.0,TIADA,ADA,101.588553,3.055743
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8228,SEKOLAH KEBANGSAAN TAMAN UNIVERSITI,JALAN INDAH 1 TAMAN UNIVERSITI INDAH,43300,SERI KEMBANGAN,0389431575,0389427597,BBA8228@moe.edu.my,Bandar,SK,2233.0,108.0,TIADA,ADA,101.690202,3.005023
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8229,SEKOLAH KEBANGSAAN PUCHONG JAYA,"JALAN MERAK, BANDAR PUCHONG JAYA",47170,PUCHONG,0380757734,0380757734,BBA8229@moe.edu.my,Bandar,SK,378.0,31.0,TIADA,ADA,101.626266,3.057156
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8230,SEKOLAH KEBANGSAAN TAMAN ALAM MEGAH,"PERSIARAN  HULU LANGAT, SEKSYEN 28",40400,SHAH ALAM,0351910745,0351923295,BBA8230@moe.edu.my,Bandar,SK,1653.0,88.0,TIADA,ADA,101.564993,3.006114
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8231,SEKOLAH KEBANGSAAN TAMAN SRI MUDA 2,"JALAN CERMAT 25/36, TAMAN SRI MUDA",40400,SHAH ALAM,0351218523,0351218523,BBA8231@moe.edu.my,Bandar,SK,1197.0,81.0,TIADA,ADA,101.537465,3.033976
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8232,SEKOLAH KEBANGSAAN PERDANA JAYA SS19,JALAN SS 19/1,47500,SUBANG JAYA,0356365106,0356214303,BBA8232@moe.edu.my,Bandar,SK,429.0,41.0,ADA,ADA,101.573703,3.077891
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8233,SEKOLAH KEBANGSAAN TUDM SUBANG,"JALAN BENDAHARA, PANGKALAN UDARA SUBANG",40150,SHAH ALAM,0378473160,0378472035,BBA8233@moe.edu.my,Bandar,SK,1311.0,86.0,ADA,ADA,101.540187,3.118788
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8234,SEKOLAH KEBANGSAAN BANDAR SUNWAY,JALAN PJS 7/15,46150,PETALING JAYA,0356369260,0356357134,BBA8234@moe.edu.my,Bandar,SK,856.0,59.0,TIADA,ADA,101.617323,3.068343
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8235,SEKOLAH KEBANGSAAN PUCHONG PERDANA,"JALAN PERDANA 4/2, TAMAN PUCHONG PERDANA",47150,PUCHONG,0380618001,0380619550,BBA8235@moe.edu.my,Bandar,SK,2155.0,118.0,ADA,ADA,101.60177,3.004802
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8236,SEKOLAH KEBANGSAAN SEKSYEN 7 KOTA DAMANSARA,"SEKSYEN 7, KOTA DAMANSARA",47810,PETALING JAYA,0361571273,0361576901,BBA8236@moe.edu.my,Bandar,SK,895.0,62.0,ADA,ADA,101.574653,3.168543
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8237,SEKOLAH KEBANGSAAN SERI SELANGOR,"JALAN USJ 4/2,  UEP SUBANG JAYA",47600,SUBANG JAYA,0356319100,0356360240,BBA8237@moe.edu.my,Bandar,SK,1104.0,67.0,TIADA,ADA,101.575827,3.055971
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8238,SEKOLAH KEBANGSAAN BANDAR ANGGERIK,"JALAN NURI 6/1, SEKSYEN 6",40000,SHAH ALAM,0355125482,0355119015,BBA8238@moe.edu.my,Bandar,SK,1814.0,90.0,TIADA,ADA,101.508713,3.088043
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8239,SEKOLAH KEBANGSAAN BUKIT KUCHAI,"JALAN 17, TAMAN BUKIT KUCHAI",47100,PUCHONG,0380763780,0380763780,BBA8239@moe.edu.my,Bandar,SK,584.0,39.0,TIADA,ADA,101.635437,3.055703
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8240,SEKOLAH KEBANGSAAN TAMAN TUN DR ISMAIL JAYA,JALAN TUDM SUBANG,40150,SHAH ALAM,0378468835,0378469712,BBA8240@moe.edu.my,Bandar,SK,1530.0,80.0,TIADA,ADA,101.557458,3.106402
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8241,SEKOLAH KEBANGSAAN BANDAR BARU SRI DAMANSARA,PERSIARAN MAHOGANI,52200,KEPONG,0362744135,0362744135,BBA8241@moe.edu.my,Bandar,SK,398.0,37.0,ADA,ADA,101.624316,3.206248
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8242,SEKOLAH KEBANGSAAN ALAM MEGAH DUA,"PERSIARAN KUALA LANGAT, SEKSYEN 27",40400,SHAH ALAM,0351926879,TIADA,BBA8242@moe.edu.my,Bandar,SK,859.0,58.0,TIADA,ADA,101.570763,3.010083
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8243,SEKOLAH KEBANGSAAN SEAFIELD 3,PERSIARAN KEWAJIPAN USJ 8/2A,47610,SUBANG JAYA,0356387437,0356377437,BBA8243@moe.edu.my,Bandar,SK,944.0,59.0,TIADA,ADA,101.591931,3.043786
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8244,SEKOLAH KEBANGSAAN BANDAR UTAMA DAMANSARA,"LEBUH BANDAR UTAMA, BANDAR UTAMA",47800,PETALING JAYA,0377277526,0377221466,BBA8244@moe.edu.my,Bandar,SK,141.0,21.0,TIADA,ADA,101.608122,3.131949
,SELANGOR,PPD PETALING PERDANA,Rendah,SK KHAS,BBA8245,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS SELANGOR,JLN PINANG RAJA 18/2  SEKSYEN 18,40200,SHAH ALAM,0355420620,TIADA,BBA8245@moe.edu.my,Bandar,SK,95.0,42.0,ADA,TIADA,101.515344,3.048451
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8246,SEKOLAH KEBANGSAAN SEKSYEN 9 SHAH ALAM,JLN. TENGKU AMPUAN RAHIMAH 9/20,40100,SHAH ALAM,0355129941,0355132375,BBA8246@moe.edu.my,Bandar,SK,1239.0,76.0,TIADA,ADA,101.521489,3.087802
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8247,SEKOLAH KEBANGSAAN USJ 2,JALAN USJ 2/3,47600,SUBANG JAYA,0356389741,0356310300,BBA8247@moe.edu.my,Bandar,SK,594.0,58.0,ADA,ADA,101.586323,3.062573
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8248,SEKOLAH KEBANGSAAN BANDAR UTAMA DAMANSARA 2,"NO. 2 PINTASAN BANDAR UTAMA, BANDAR UTAMA DAMANSARA",47800,PETALING JAYA,0377223126,TIADA,BBA8248@moe.edu.my,Bandar,SK,394.0,29.0,TIADA,ADA,101.614246,3.14103
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8249,SEKOLAH KEBANGSAAN PUCHONG UTAMA,JLN PU 12/1 TMN.PUCHONG UTAMA,47100,PUCHONG,0380619240,0380682496,BBA8249@moe.edu.my,Bandar,SK,1633.0,98.0,ADA,ADA,101.611361,2.989375
,SELANGOR,PPD PETALING UTAMA,Rendah,SK,BBA8250,SEKOLAH KEBANGSAAN SEKSYEN 6 KOTA DAMANSARA,JALAN CECAWI 6/26,47810,PETALING,0361566424,0361571325,BBA8250@moe.edu.my,Bandar,SK,1392.0,87.0,ADA,ADA,101.575983,3.156303
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8251,SEKOLAH KEBANGSAAN USJ 20,JALAN USJ 20/6E UEP,47630,SUBANG JAYA,0380231860,0380235542,BBA8251@moe.edu.my,Bandar,SK,964.0,59.0,TIADA,ADA,101.587413,3.028526
,SELANGOR,PPD PETALING PERDANA,Rendah,SK,BBA8252,SEKOLAH KEBANGSAAN USJ 12,"JALAN USJ 12/1 ,UEP SUBANG JAYA",47630,SUBANG JAYA,0356370081,0356370203,BBA8252@moe.edu.my,Bandar,SK,1005.0,63.0,TIADA,ADA,101.574132,3.042831
